id,release,n_0047,n_0050,n_0052,n_0061,n_0067,n_0075,n_0078,n_0091,n_0108,n_0109,o_0176,o_0264,c_0466,c_0500,c_0638,c_0699,c_0738,c_0761,c_0770,c_0838,c_0870,c_0980,c_1145,c_1158,c_1189,c_1223,c_1227,c_1244,c_1259,service_a,service_b
4465,a,1,1,1,1,0.7142857142857143,1,0.7666666666666667,1,0.7666666666666667,0.1875,212,7,a,a,d,b,a,b,b,a,b,c,b,g,b,c,a,d,e,0,0
7120,a,1,1,1,1,0.8571428571428571,1,0.2666666666666666,1,0.2666666666666666,0.0,369,7,b,b,b,c,a,b,b,a,b,c,b,g,b,c,b,b,q,1,1
8826,c,1,1,1,1,0.6428571428571429,1,0.2666666666666666,1,0.2666666666666666,0.0,228,4,b,b,d,c,a,b,b,a,b,c,b,e,b,c,a,d,n,1,1
15054,a,1,1,1,1,0.7142857142857143,1,0.0,1,0.0,0.0,202,0,c,h,b,c,a,b,b,b,a,c,c,j,b,c,a,b,h,1,1
18281,a,1,1,1,1,0.8571428571428571,1,0.6666666666666666,1,0.6666666666666666,0.0,366,4,c,a,d,c,a,b,b,a,a,c,b,e,b,a,a,d,B,0,0
7871,c,1,1,1,1,1.0,1,0.6,1,0.6,0.125,369,6,b,a,e,b,a,b,b,b,b,c,b,b,b,a,a,f,e,0,0
3320,c,1,1,1,1,1.0,1,0.1333333333333333,1,0.1333333333333333,0.0,369,4,a,b,b,c,b,b,b,a,b,c,b,e,b,c,b,b,n,1,1
10471,c,1,1,1,1,0.3571428571428571,1,0.4666666666666667,1,0.4666666666666667,0.125,96,5,b,a,e,b,a,b,b,b,a,c,c,b,b,c,a,f,e,0,0
6652,a,1,1,1,1,0.7142857142857143,1,0.4666666666666667,1,0.4666666666666667,0.0,279,7,a,a,d,c,a,a,a,a,b,d,b,a,b,c,a,d,n,1,0
12826,a,1,1,1,1,0.2142857142857142,1,0.6,1,0.6,0.125,61,3,a,e,e,b,a,b,b,b,a,c,a,e,b,c,a,f,e,0,0
10985,b,1,1,1,1,0.8571428571428571,1,0.3333333333333333,1,0.3333333333333333,0.0,364,5,b,a,b,c,a,c,c,a,b,a,b,c,b,c,b,b,n,1,1
8790,a,1,1,1,1,0.5714285714285714,1,0.6666666666666666,1,0.6666666666666666,0.0625,214,5,a,c,b,b,a,a,a,a,b,c,b,c,b,c,a,b,n,1,1
16127,c,1,1,1,1,0.2857142857142857,1,0.5333333333333333,1,0.5333333333333333,0.125,45,4,c,a,d,b,a,b,b,b,a,c,c,e,b,a,b,d,e,1,1
8985,a,1,1,1,1,0.9285714285714286,1,0.2333333333333333,1,0.2333333333333333,0.0625,303,4,b,i,e,b,a,b,b,a,b,d,b,e,b,c,a,f,b,0,0
946,b,1,1,1,1,0.7857142857142857,1,0.7666666666666667,1,0.7666666666666667,0.25,220,8,a,a,d,b,a,b,b,a,b,c,b,d,b,c,a,d,w,1,0
7147,c,1,1,1,1,0.2857142857142857,1,0.4,1,0.4,0.125,40,1,b,a,b,b,a,c,d,b,b,c,b,i,a,c,a,b,b,0,0
11988,a,1,1,1,1,0.5,1,0.7333333333333333,1,0.7333333333333333,0.3125,95,0,b,b,b,b,a,c,d,b,a,a,a,j,a,c,a,a,e,0,0
1493,b,1,1,1,1,0.9285714285714286,1,0.5333333333333333,1,0.5333333333333333,0.1875,327,6,c,a,d,b,a,b,b,a,b,a,b,b,b,c,a,d,m,0,0
3376,a,1,1,1,1,0.9285714285714286,1,0.2666666666666666,1,0.2666666666666666,0.0,358,4,b,e,b,c,a,c,c,a,b,c,b,e,b,c,b,b,h,0,1
13187,b,1,1,1,1,0.2142857142857142,1,0.3,1,0.3,0.125,59,5,a,a,d,b,a,c,c,b,b,c,b,b,b,c,a,d,m,0,0
14341,b,1,1,1,1,0.9285714285714286,1,0.5333333333333333,1,0.5333333333333333,0.0,369,7,b,a,e,b,a,b,b,a,b,a,b,a,b,a,a,f,h,0,0
10939,a,1,1,1,1,0.2142857142857142,1,0.1,1,0.1,0.0625,63,1,a,g,b,b,a,b,d,b,a,a,c,i,a,c,a,a,c,0,0
11250,b,1,1,1,1,0.7142857142857143,1,0.4333333333333333,1,0.4333333333333333,0.0,286,5,b,i,b,c,a,b,b,a,a,c,a,c,b,c,a,b,n,1,1
2916,b,1,1,1,1,0.3571428571428571,1,0.6333333333333333,1,0.6333333333333333,0.125,94,5,b,a,d,b,a,c,d,b,b,a,b,c,a,c,a,d,m,1,1
17663,a,1,1,1,1,0.5714285714285714,1,0.9666666666666668,1,0.9666666666666668,0.125,287,4,c,a,a,b,a,c,c,a,b,a,b,e,b,c,a,e,e,0,0
1261,c,1,1,1,1,1.0,1,0.5333333333333333,1,0.5333333333333333,0.0,369,8,b,a,b,b,a,b,d,a,a,b,a,h,a,c,a,a,j,0,1
10334,a,1,1,1,1,0.5,1,0.2666666666666666,1,0.2666666666666666,0.0,243,7,a,a,b,c,a,c,c,a,a,c,c,g,b,c,b,b,n,1,1
12779,c,1,1,1,1,0.5714285714285714,1,0.6,1,0.6,0.125,114,6,b,a,b,b,a,c,c,a,a,c,c,b,b,c,b,b,v,0,0
996,a,1,1,1,1,0.7142857142857143,1,0.5,1,0.5,0.125,195,6,b,a,d,b,a,b,d,a,a,b,b,f,a,c,a,d,e,0,0
8332,b,1,1,1,1,0.5,1,0.7666666666666667,1,0.7666666666666667,0.1875,229,0,a,a,e,b,a,c,c,b,a,c,a,j,b,c,a,f,e,0,0
4831,a,1,1,1,1,0.4285714285714285,1,0.4666666666666667,1,0.4666666666666667,0.0625,205,6,b,a,e,c,a,b,b,a,a,c,a,b,b,c,a,f,p,0,0
10455,b,1,1,1,1,0.7142857142857143,1,0.7333333333333333,1,0.7333333333333333,0.0,369,7,a,a,b,c,a,c,c,a,a,c,a,g,b,c,a,b,p,1,1
2511,b,1,1,1,1,0.9285714285714286,1,0.5,1,0.5,0.125,369,5,b,a,c,b,a,b,d,b,b,c,b,b,a,c,a,c,n,1,0
3938,c,1,1,1,1,0.0,1,0.4333333333333333,1,0.4333333333333333,0.125,6,4,a,h,b,b,a,b,d,a,a,a,c,e,a,c,a,a,b,0,0
16137,a,1,1,1,1,0.7857142857142857,1,0.9666666666666668,1,0.9666666666666668,0.0,369,6,a,a,b,b,a,b,b,a,a,d,c,g,b,c,a,b,h,1,1
8059,b,1,1,1,1,0.9285714285714286,1,0.9333333333333332,1,0.9333333333333332,0.125,369,4,a,i,d,b,a,b,b,a,b,c,b,e,b,a,a,d,e,0,0
8155,a,1,1,1,1,0.9285714285714286,1,0.9333333333333332,1,0.9333333333333332,0.125,316,8,a,a,d,b,a,b,b,a,a,a,c,h,b,c,a,d,w,1,1
91,b,1,1,1,1,0.3571428571428571,1,0.2,1,0.2,0.0625,149,2,b,c,b,b,a,b,b,b,a,c,c,k,b,c,b,a,d,0,0
16901,a,1,1,1,1,0.5,1,0.3333333333333333,1,0.3333333333333333,0.125,128,4,a,h,d,b,a,b,d,b,a,a,c,e,a,a,a,d,b,0,0
7779,a,1,1,1,1,0.5,1,0.7333333333333333,1,0.7333333333333333,0.25,120,6,a,a,b,c,a,c,c,a,b,c,b,b,b,c,a,b,B,1,1
15722,a,1,1,1,1,0.9285714285714286,1,0.8,1,0.8,0.125,322,7,a,a,d,b,a,b,b,a,b,a,b,g,b,a,a,d,w,0,0
16229,c,1,1,1,1,0.4285714285714285,1,0.7,1,0.7,0.1875,66,4,b,a,d,b,a,b,b,b,b,b,b,e,b,c,a,d,w,1,0
10154,a,1,1,1,1,0.7142857142857143,1,0.4,1,0.4,0.0,331,7,b,a,b,c,a,c,c,a,b,b,b,h,b,c,b,b,n,1,1
14605,b,1,1,1,1,0.7142857142857143,1,0.9666666666666668,1,0.9666666666666668,0.0,292,5,c,a,d,c,a,c,c,a,a,b,c,b,b,c,a,d,B,0,0
10552,a,1,1,1,1,0.7857142857142857,1,0.4666666666666667,1,0.4666666666666667,0.125,235,7,a,a,d,b,a,b,b,a,b,c,b,g,b,a,a,d,n,1,0
3408,c,1,1,1,1,0.6428571428571429,1,0.7,1,0.7,0.0625,232,4,b,a,e,b,a,b,b,a,b,b,b,e,b,a,b,f,h,0,0
16876,c,1,1,1,1,0.4285714285714285,1,0.2333333333333333,1,0.2333333333333333,0.0,139,7,a,a,b,c,a,c,c,a,b,c,b,g,b,c,b,a,n,1,0
17115,a,1,1,1,1,0.1428571428571428,1,0.3,1,0.3,0.0,76,4,b,d,b,b,b,c,c,a,b,c,b,e,b,c,a,b,n,1,1
14947,b,1,1,1,1,0.7142857142857143,1,0.4,1,0.4,0.0,329,6,b,a,d,c,a,c,c,a,b,c,b,f,b,c,b,d,n,1,0
1845,c,1,1,1,1,0.7857142857142857,1,0.8333333333333334,1,0.8333333333333334,0.1875,192,5,b,a,d,b,a,c,c,b,a,c,c,a,b,a,a,d,e,0,0
3114,b,1,1,1,1,0.5714285714285714,1,0.7666666666666667,1,0.7666666666666667,0.1875,149,0,b,h,d,b,a,b,d,a,b,a,b,j,a,c,a,d,e,0,0
1757,a,1,1,1,1,0.8571428571428571,1,0.4666666666666667,1,0.4666666666666667,0.125,300,4,c,h,d,b,a,b,b,b,b,b,b,e,b,c,a,d,n,1,1
11172,a,1,1,1,1,0.2857142857142857,1,0.3,1,0.3,0.125,78,5,c,a,b,c,a,b,b,b,a,a,c,c,b,c,b,b,p,0,0
2290,a,1,1,1,1,0.9285714285714286,1,0.9666666666666668,1,0.9666666666666668,0.125,369,5,b,e,d,b,a,c,c,a,a,c,a,b,b,a,b,d,e,1,1
1645,a,1,1,1,1,0.5,1,0.1666666666666666,1,0.1666666666666666,0.0625,193,4,b,a,b,c,a,c,c,b,b,b,b,e,b,c,a,b,B,0,0
8234,b,1,1,1,1,0.7857142857142857,1,0.1666666666666666,1,0.1666666666666666,0.0,329,5,b,a,b,c,a,b,b,a,b,c,b,b,b,a,b,b,n,1,1
1355,c,1,1,1,1,1.0,1,0.7333333333333333,1,0.7333333333333333,0.1875,348,8,b,a,d,b,a,b,b,a,a,b,c,d,b,c,a,d,u,0,0
7681,a,1,1,1,1,0.8571428571428571,1,0.5333333333333333,1,0.5333333333333333,0.125,291,5,a,a,d,b,a,b,d,a,b,b,b,c,a,a,a,d,b,0,0
16214,a,1,1,1,1,0.3571428571428571,1,0.1,1,0.1,0.0625,62,0,b,d,d,c,a,a,d,a,a,a,a,j,a,c,a,d,b,0,0
4967,a,1,1,1,1,0.3571428571428571,1,0.7666666666666667,1,0.7666666666666667,0.0625,101,4,a,a,b,c,a,b,d,b,b,a,b,j,a,c,a,a,j,1,1
9494,b,1,1,1,1,0.4285714285714285,1,0.2,1,0.2,0.0625,185,4,b,h,b,c,a,c,c,b,a,b,c,e,b,c,a,b,p,1,0
1830,c,1,1,1,1,0.7142857142857143,1,0.3,1,0.3,0.0625,317,6,a,a,b,c,a,b,b,a,a,b,b,g,b,c,b,b,j,1,1
11341,a,1,1,1,1,0.7142857142857143,1,0.3666666666666665,1,0.3666666666666665,0.0,341,8,a,a,b,c,a,b,b,a,a,b,a,a,b,c,a,b,n,1,1
2161,a,1,1,1,1,0.2857142857142857,1,0.1666666666666666,1,0.1666666666666666,0.0625,57,4,b,a,b,c,a,b,d,b,b,a,b,e,a,c,a,a,j,1,1
8853,a,1,1,1,1,0.7142857142857143,1,0.4,1,0.4,0.0625,258,5,a,a,d,b,a,c,c,a,b,c,b,f,b,a,a,d,v,0,0
4274,b,1,1,1,1,0.8571428571428571,1,0.1333333333333333,1,0.1333333333333333,0.0,320,5,b,e,b,c,b,b,b,a,b,c,b,b,b,c,b,b,a,0,0
6287,a,1,1,1,1,0.7857142857142857,1,0.2,1,0.2,0.0,241,5,b,a,b,c,a,b,b,a,b,d,b,b,b,a,b,b,p,1,1
15919,a,1,1,1,1,0.2142857142857142,1,0.3666666666666665,1,0.3666666666666665,0.25,35,1,c,a,b,b,a,b,b,b,a,c,c,i,b,c,a,a,e,1,0
7639,c,1,1,1,1,0.5,1,0.4333333333333333,1,0.4333333333333333,0.125,112,2,a,h,d,b,a,b,d,b,b,c,b,k,a,a,a,d,p,0,0
17022,a,1,1,1,1,0.7857142857142857,1,0.8,1,0.8,0.125,338,4,c,a,d,b,a,c,c,a,b,d,b,e,b,c,a,d,e,0,0
10000,a,1,1,1,1,0.6428571428571429,1,0.3333333333333333,1,0.3333333333333333,0.0,207,7,b,a,b,c,b,c,c,a,b,b,b,e,b,c,b,b,a,0,0
212,a,1,1,1,1,0.9285714285714286,1,0.6333333333333333,1,0.6333333333333333,0.125,329,7,a,a,d,b,a,b,d,a,b,a,b,g,a,c,a,d,j,0,0
9603,a,1,1,1,1,0.7142857142857143,1,0.8,1,0.8,0.125,182,7,a,a,d,b,a,a,a,a,b,a,b,g,b,c,a,d,n,1,1
1727,a,1,1,1,1,0.1428571428571428,1,0.8333333333333334,1,0.8333333333333334,0.0,58,3,b,h,e,b,a,b,b,b,a,a,c,e,b,c,a,f,d,1,1
17584,b,1,1,1,1,0.5714285714285714,1,0.2333333333333333,1,0.2333333333333333,0.0,264,6,b,c,b,c,a,b,b,b,b,c,b,c,b,c,a,a,i,1,0
7794,a,1,1,1,1,0.7142857142857143,1,0.6,1,0.6,0.125,258,8,b,a,e,b,a,c,c,a,b,c,b,h,b,c,a,f,p,1,1
16908,a,1,1,1,1,0.9285714285714286,1,0.3666666666666665,1,0.3666666666666665,0.0,369,7,b,a,d,c,a,a,a,a,b,d,b,g,b,c,a,d,b,1,0
7787,a,1,1,1,1,0.0,1,0.0666666666666666,1,0.0666666666666666,0.0,6,4,a,h,b,c,a,b,b,b,a,c,c,e,b,c,b,b,p,1,0
6798,a,1,1,1,1,0.0,1,0.4,1,0.4,0.125,6,4,b,h,b,b,a,c,c,a,a,c,b,e,b,c,a,a,i,1,1
5243,b,1,1,1,1,0.9285714285714286,1,0.9666666666666668,1,0.9666666666666668,0.125,352,6,b,a,d,b,a,b,b,a,b,c,b,b,b,c,a,d,d,0,1
8952,a,1,1,1,1,0.7857142857142857,1,0.5666666666666667,1,0.5666666666666667,0.0625,235,7,b,a,d,b,a,b,b,a,a,b,a,g,b,c,a,d,w,0,0
6395,b,1,1,1,1,0.7142857142857143,1,0.5333333333333333,1,0.5333333333333333,0.0,329,7,b,h,d,c,a,c,c,a,b,c,b,a,b,c,a,d,y,0,0
3138,c,1,1,1,1,1.0,1,0.8,1,0.8,0.125,369,9,a,a,d,b,a,a,a,b,b,b,b,d,b,c,a,d,j,0,0
5647,b,1,1,1,1,0.5714285714285714,1,0.1666666666666666,1,0.1666666666666666,0.0,309,5,a,b,b,c,a,b,d,a,a,a,a,c,a,c,b,b,p,0,0
13458,a,1,1,1,1,0.7142857142857143,1,0.2333333333333333,1,0.2333333333333333,0.0,194,4,b,a,b,c,a,b,d,a,a,a,c,e,a,c,a,b,u,1,0
3271,a,1,1,1,1,0.5,1,0.4,1,0.4,0.125,159,4,c,c,d,c,a,b,b,b,a,c,c,e,b,a,a,d,b,1,1
18028,b,1,1,1,1,0.8571428571428571,1,0.9666666666666668,1,0.9666666666666668,0.0,369,6,b,a,d,b,a,b,b,a,a,c,b,g,b,c,a,d,e,0,0
11461,a,1,1,1,1,0.7142857142857143,1,0.8,1,0.8,0.0,289,0,b,b,b,b,a,b,b,a,a,b,c,j,b,c,a,b,n,1,1
7470,a,1,1,1,1,0.0,1,0.2333333333333333,1,0.2333333333333333,0.0,17,5,b,b,b,c,a,b,b,a,b,b,b,g,b,c,b,b,n,1,1
520,a,1,1,1,1,0.0,1,0.0,1,0.0,0.0,2,0,b,d,b,c,a,b,d,b,a,c,a,j,a,a,b,b,h,1,0
13343,b,1,1,1,1,0.9285714285714286,1,0.2,1,0.2,0.0625,327,4,a,h,b,b,a,c,c,b,b,b,b,e,b,c,b,b,p,1,1
3880,b,1,1,1,1,0.4285714285714285,1,0.7666666666666667,1,0.7666666666666667,0.125,123,4,c,i,a,b,a,b,b,a,b,c,b,e,b,c,a,e,e,0,0
11906,a,1,1,1,1,0.6428571428571429,1,0.2666666666666666,1,0.2666666666666666,0.0,226,4,c,a,b,b,a,c,c,a,a,c,a,e,b,a,a,b,i,1,1
596,b,1,1,1,1,0.9285714285714286,1,0.5666666666666667,1,0.5666666666666667,0.0625,369,7,c,h,d,c,a,b,b,a,b,c,b,g,b,a,a,d,p,1,0
16431,a,1,1,1,1,0.5714285714285714,1,0.7333333333333333,1,0.7333333333333333,0.0625,219,4,b,a,b,c,a,c,c,a,a,c,a,e,b,c,a,b,u,1,0
12965,a,1,1,1,1,0.6428571428571429,1,0.6,1,0.6,0.1875,147,6,a,h,d,c,a,b,b,a,b,c,b,b,b,c,a,d,p,1,1
7172,a,1,1,1,1,0.0,1,0.5666666666666667,1,0.5666666666666667,0.125,3,2,a,h,c,b,a,a,d,a,b,a,b,k,a,a,a,c,e,1,0
1154,a,1,1,1,1,0.1428571428571428,1,0.1666666666666666,1,0.1666666666666666,0.0625,62,1,c,h,b,c,a,c,c,b,a,c,a,i,b,c,a,b,u,1,1
5055,a,1,1,1,1,0.4285714285714285,1,0.4333333333333333,1,0.4333333333333333,0.125,108,0,a,h,b,b,a,b,d,b,b,c,b,j,a,c,a,a,i,1,0
10292,b,1,1,1,1,0.4285714285714285,1,0.7666666666666667,1,0.7666666666666667,0.0,190,4,c,b,d,c,a,b,b,a,a,c,b,e,b,a,a,d,B,0,0
5466,a,1,1,1,1,0.9285714285714286,1,0.2,1,0.2,0.0,368,5,a,a,b,c,a,b,b,a,b,c,b,f,b,a,b,b,n,1,0
8502,a,1,1,1,1,0.6428571428571429,1,0.1333333333333333,1,0.1333333333333333,0.0625,169,0,b,a,b,b,a,b,b,b,a,c,c,j,b,c,a,b,i,1,0
10001,a,1,1,1,1,0.6428571428571429,1,0.7,1,0.7,0.125,169,6,a,h,d,b,a,b,b,a,b,a,b,b,b,a,a,d,b,0,0
13817,a,1,1,1,1,0.9285714285714286,1,0.8333333333333334,1,0.8333333333333334,0.125,335,7,a,b,d,b,a,b,b,a,b,d,b,g,b,c,a,d,p,0,0
14813,a,1,1,1,1,0.9285714285714286,1,0.0666666666666666,1,0.0666666666666666,0.0,329,2,c,f,b,c,a,c,c,a,b,c,b,k,b,c,b,b,n,1,1
12512,a,1,1,1,1,0.7142857142857143,1,0.6333333333333333,1,0.6333333333333333,0.1875,152,4,b,a,b,b,a,c,c,b,a,c,c,e,b,c,a,b,e,0,0
10603,b,1,1,1,1,0.9285714285714286,1,0.9333333333333332,1,0.9333333333333332,0.125,352,10,b,a,d,b,a,b,b,a,a,a,a,f,b,c,a,d,e,0,0
958,c,1,1,1,1,0.6428571428571429,1,0.5333333333333333,1,0.5333333333333333,0.0625,153,6,b,a,b,c,a,b,d,b,a,d,c,g,a,c,a,b,p,0,0
5200,a,1,1,1,1,0.1428571428571428,1,0.0333333333333333,1,0.0333333333333333,0.0625,55,1,a,d,b,c,a,b,b,a,a,b,a,i,b,c,b,b,C,1,0
16245,c,1,1,1,1,0.0,1,0.4,1,0.4,0.125,9,5,b,a,e,c,a,b,b,b,b,c,b,c,b,c,b,f,j,1,1
6853,a,1,1,1,1,0.9285714285714286,1,0.6,1,0.6,0.0625,369,2,a,a,d,b,a,b,b,a,b,a,b,k,b,c,a,d,n,1,0
14798,b,1,1,1,1,0.7142857142857143,1,0.2,1,0.2,0.0,292,5,b,b,b,c,a,b,d,a,b,a,b,f,a,c,b,b,p,0,0
4037,c,1,1,1,1,0.6428571428571429,1,0.3666666666666665,1,0.3666666666666665,0.0,228,7,b,h,b,c,a,b,b,a,b,b,b,g,b,a,a,a,j,0,0
12629,b,1,1,1,1,0.7142857142857143,1,0.7,1,0.7,0.0,369,6,b,a,e,c,a,a,a,a,a,c,c,g,b,c,a,f,m,0,0
17113,c,1,1,1,1,0.9285714285714286,1,0.5333333333333333,1,0.5333333333333333,0.125,318,8,b,a,d,c,a,b,d,a,b,c,b,h,a,c,a,d,n,1,1
16894,a,1,1,1,1,0.7142857142857143,1,0.8666666666666667,1,0.8666666666666667,0.125,244,5,c,a,d,b,a,b,b,a,a,c,c,c,b,c,a,d,n,1,1
14989,b,1,1,1,1,0.9285714285714286,1,0.9,1,0.9,0.1875,327,8,b,a,d,b,a,b,b,a,b,d,b,h,b,c,a,d,p,1,1
506,a,1,1,1,1,0.3571428571428571,1,0.3333333333333333,1,0.3333333333333333,0.0,160,7,b,a,b,c,b,b,b,a,b,d,b,g,b,a,a,b,a,1,1
14265,a,1,1,1,1,0.7142857142857143,1,0.4666666666666667,1,0.4666666666666667,0.0625,295,4,b,b,d,b,a,b,b,a,a,b,a,e,b,c,a,d,w,0,0
10629,b,1,1,1,1,0.9285714285714286,1,0.0333333333333333,1,0.0333333333333333,0.0,352,1,b,f,b,c,b,b,b,a,b,d,b,i,b,a,b,b,a,0,0
355,b,1,1,1,1,0.0,1,0.3,1,0.3,0.125,13,5,a,d,b,b,a,b,b,b,b,c,b,b,b,c,a,b,n,1,0
917,a,1,1,1,1,0.9285714285714286,1,0.5666666666666667,1,0.5666666666666667,0.125,315,5,b,a,d,b,a,b,b,a,b,c,b,b,b,c,a,d,j,0,1
13157,a,1,1,1,1,0.0714285714285714,1,0.1,1,0.1,0.0625,19,1,b,i,b,c,a,c,c,b,a,a,c,i,b,c,b,b,v,1,0
7406,a,1,1,1,1,0.9285714285714286,1,0.9333333333333332,1,0.9333333333333332,0.0625,369,6,c,a,d,b,a,b,b,b,a,c,c,g,b,a,a,d,n,1,0
8185,b,1,1,1,1,0.7857142857142857,1,0.6,1,0.6,0.0,363,5,b,a,d,c,a,c,c,a,a,c,b,b,b,c,b,d,m,0,0
527,c,1,1,1,1,0.0,1,0.0,1,0.0,0.0,9,0,c,f,b,c,a,c,c,b,a,c,c,j,b,a,b,b,u,1,1
7728,c,1,1,1,1,0.4285714285714285,1,0.6666666666666666,1,0.6666666666666666,0.1875,66,4,a,a,d,b,a,c,c,b,a,c,a,j,b,c,a,d,p,0,0
7248,b,1,1,1,1,0.6428571428571429,1,0.3333333333333333,1,0.3333333333333333,0.0625,252,4,b,g,e,a,a,b,b,b,a,c,a,i,b,c,a,a,c,1,1
5563,b,1,1,1,1,0.2142857142857142,1,0.1666666666666666,1,0.1666666666666666,0.0,123,5,c,f,b,c,a,b,b,a,b,c,b,b,b,c,b,b,n,1,1
16074,a,1,1,1,1,0.6428571428571429,1,0.3333333333333333,1,0.3333333333333333,0.125,216,5,a,a,e,b,a,b,d,b,a,c,c,c,a,c,a,f,e,0,0
15380,a,1,1,1,1,0.4285714285714285,1,0.4,1,0.4,0.25,87,5,b,c,d,b,a,b,b,b,b,b,b,c,b,a,a,d,e,0,0
14765,a,1,1,1,1,0.0,1,0.2333333333333333,1,0.2333333333333333,0.0625,5,1,c,c,b,b,a,b,b,b,a,c,c,i,b,c,a,a,b,1,1
14886,a,1,1,1,1,0.3571428571428571,1,0.7666666666666667,1,0.7666666666666667,0.125,74,4,b,h,b,b,a,b,d,b,b,c,b,e,a,c,a,a,u,0,0
3340,a,1,1,1,1,0.5,1,0.6333333333333333,1,0.6333333333333333,0.0,153,6,c,a,b,c,a,c,c,a,a,c,c,f,b,c,b,b,h,0,0
1410,b,1,1,1,1,0.9285714285714286,1,0.8666666666666667,1,0.8666666666666667,0.0,369,9,a,a,b,b,a,b,b,a,a,b,c,d,b,c,a,b,p,0,0
8108,a,1,1,1,1,0.5714285714285714,1,0.2,1,0.2,0.0,225,0,b,h,d,c,a,b,b,a,a,c,c,j,b,c,a,d,b,0,0
1984,c,1,1,1,1,0.7142857142857143,1,0.1333333333333333,1,0.1333333333333333,0.0,158,5,b,b,b,b,a,c,c,b,b,c,b,c,b,c,b,b,p,0,0
13851,b,1,1,1,1,0.7857142857142857,1,0.6333333333333333,1,0.6333333333333333,0.0625,280,4,b,b,d,b,a,b,b,b,b,c,b,e,b,a,a,d,D,0,0
11870,a,1,1,1,1,0.6428571428571429,1,0.7333333333333333,1,0.7333333333333333,0.0625,249,7,b,f,c,c,a,b,d,b,a,c,a,a,a,c,b,c,h,1,1
6671,c,1,1,1,1,0.4285714285714285,1,0.3666666666666665,1,0.3666666666666665,0.0625,125,0,b,h,c,c,a,c,d,b,b,a,b,j,a,c,a,c,j,1,1
7173,c,1,1,1,1,0.2857142857142857,1,0.3666666666666665,1,0.3666666666666665,0.0625,70,4,a,h,b,b,a,b,b,b,b,c,b,e,b,a,a,a,C,1,0
11073,a,1,1,1,1,0.9285714285714286,1,0.5,1,0.5,0.125,315,6,a,h,d,b,a,b,d,b,b,c,b,b,a,c,a,d,w,0,0
12576,a,1,1,1,1,0.1428571428571428,1,0.5333333333333333,1,0.5333333333333333,0.0,55,7,b,f,d,a,a,b,b,a,b,d,b,h,b,c,b,d,b,0,0
17117,a,1,1,1,1,0.9285714285714286,1,0.6,1,0.6,0.1875,284,5,c,a,e,b,a,b,b,a,b,b,b,f,b,a,a,a,e,0,0
8314,c,1,1,1,1,0.3571428571428571,1,0.4333333333333333,1,0.4333333333333333,0.1875,33,2,c,a,d,b,a,b,b,b,b,b,b,k,b,c,a,d,i,1,0
11451,a,1,1,1,1,0.9285714285714286,1,0.5666666666666667,1,0.5666666666666667,0.0625,358,8,c,a,d,b,a,b,b,a,b,c,b,h,b,c,a,d,n,1,0
16488,c,1,1,1,1,0.3571428571428571,1,0.4666666666666667,1,0.4666666666666667,0.0625,108,4,a,b,a,b,a,a,d,a,b,b,b,e,a,c,a,e,j,0,0
7220,a,1,1,1,1,0.9285714285714286,1,0.2666666666666666,1,0.2666666666666666,0.0625,259,6,b,a,b,c,a,c,c,b,a,c,c,b,b,c,b,b,j,0,0
9587,c,1,1,1,1,0.9285714285714286,1,0.5666666666666667,1,0.5666666666666667,0.125,318,7,a,a,d,c,a,b,b,a,b,c,b,d,b,c,b,d,j,0,0
10970,a,1,1,1,1,0.0714285714285714,1,0.5,1,0.5,0.125,33,3,b,a,b,b,a,c,c,b,b,c,b,e,b,c,a,b,i,1,0
10864,a,1,1,1,1,0.9285714285714286,1,0.5333333333333333,1,0.5333333333333333,0.0625,358,7,b,b,d,c,a,b,b,a,b,c,b,g,b,c,a,d,b,0,0
7697,c,1,1,1,1,0.2142857142857142,1,0.3,1,0.3,0.0,89,5,b,a,b,c,a,c,c,a,b,c,b,b,b,c,b,b,B,0,0
16674,a,1,1,1,1,0.6428571428571429,1,0.4666666666666667,1,0.4666666666666667,0.0,241,4,b,a,b,c,a,b,b,b,a,b,a,e,b,c,a,b,p,1,0
7880,a,1,1,1,1,0.2857142857142857,1,0.2333333333333333,1,0.2333333333333333,0.0625,96,5,a,b,b,c,a,c,c,b,a,c,c,c,b,c,a,b,u,0,0
17864,a,1,1,1,1,0.8571428571428571,1,0.5333333333333333,1,0.5333333333333333,0.125,291,8,a,h,d,b,a,b,b,a,b,c,b,d,b,a,a,d,n,1,0
14089,a,1,1,1,1,0.1428571428571428,1,0.9,1,0.9,0.25,29,5,b,b,c,b,a,b,d,b,a,a,b,c,a,c,b,c,h,0,0
4688,a,1,1,1,1,0.2142857142857142,1,0.9666666666666668,1,0.9666666666666668,0.3125,46,4,b,h,e,b,a,a,d,a,a,a,c,e,a,c,a,a,e,0,0
12105,c,1,1,1,1,0.0,1,0.1333333333333333,1,0.1333333333333333,0.0,9,4,b,c,b,c,a,b,d,b,b,c,b,e,a,c,b,b,h,0,0
8203,c,1,1,1,1,0.3571428571428571,1,0.0666666666666666,1,0.0666666666666666,0.0,52,2,b,f,b,c,a,b,d,b,b,a,b,k,a,c,b,b,o,0,0
12707,a,1,1,1,1,0.9285714285714286,1,0.9666666666666668,1,0.9666666666666668,0.0,259,4,a,a,b,b,a,b,b,b,a,a,c,e,b,c,a,a,v,0,0
