id,cat0,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cont0,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,target
6539,A,B,A,C,B,B,A,E,C,I,0.2988287478463465,0.353934694408795,0.9204230546440698,0.6644436025346168,0.2752933892857057,0.5347365220382478,1.1045380553208946,0.7428777164563529,0.3279023198005832,0.6069354288773101,0.0901155081544083,0.6534346840852161,0.2924538194143763,0.8569260655337341,9.029289806748892
305428,B,B,A,C,B,D,A,E,C,K,-0.0624422280411275,0.2553911554001075,0.2933168971454092,0.8005417887737304,0.5798818689872489,0.4207672644525801,0.5487059536444651,0.2369550935016775,0.5221460788706945,0.4377800266160187,0.3588672448473279,0.9379514141626326,0.8375299294024182,0.4327204258519414,7.833682695706253
164416,A,A,A,C,B,D,A,D,A,H,1.0171446821762662,0.4956274025154435,0.0591554353235954,0.7362872507761142,0.4919171650612197,0.5649182093832629,0.5341559583971287,0.9012724006980772,0.9872699600732212,0.8373752603037511,0.6464051725847605,0.6314237518259821,0.7545249398955794,0.2285802673515349,8.040626096329014
169781,A,A,A,C,B,C,A,E,A,J,0.5294013387269703,0.5621833734033801,0.3403099213499917,0.261896421584911,0.2666376301411293,0.4640490441287542,0.4031827659034315,0.3836813733482009,0.5948528836961887,0.7703874217771018,0.7792061387910995,0.0975862168688984,0.8198721367937728,0.5863593974466879,8.08893187409631
93951,B,B,B,A,B,B,A,E,E,O,0.4669477160947314,0.2316000428586525,0.383704364068025,0.3605784800177729,0.9984178012313476,0.339043804040511,0.5030973940524239,0.4213779635739645,0.3225379998256575,0.3548628749534136,0.7552057396182646,1.008197693690394,0.1868333750790199,0.3048589710867367,8.462640938988484
222784,B,A,A,C,B,D,A,E,G,F,0.5275926139890128,0.4944068330118312,0.3424885218969364,0.2813858624568863,0.2885112278273912,0.7404914429628995,0.5881945371007257,0.6079111866285316,0.1632127032268271,0.5588903831731856,0.8145757908054457,0.4305864692798193,0.5267035339380717,0.6126667347255099,8.74382779795633
76008,B,A,A,C,B,B,A,E,C,J,0.4010771135833688,0.4193527645123541,0.7779117342001994,0.3632434426902561,0.2861521264573513,0.0663657998729374,0.6828952842060236,0.3500825084030806,0.2789916467591002,0.271451865393494,0.35014451819685,0.3663537442632218,0.4106544435345814,0.2358457809523689,7.24781100395284
20963,A,B,A,C,B,B,B,E,C,O,0.3869683521386005,0.8554059038422729,0.5316963138119161,0.3749532772799381,0.2792025292541362,0.3806240611547545,0.4180717166760854,0.5522086027294515,0.4719678667768321,0.5597850640059591,0.2471556412343832,0.3156009736867802,0.2920376932483872,0.6477440224108596,7.8504644293270225
480314,A,B,A,C,B,B,A,E,E,F,0.6046038020729607,0.2975716341911436,0.4152369697514936,0.5668954868503521,0.2852235274015154,0.3290926715197081,0.3040446432082733,0.3070232427997848,0.3393286962089357,0.2701811018804836,0.5680914580323498,0.3827854528470439,0.2803468439440883,0.2799761198495773,8.658224848168492
149084,B,B,A,C,B,B,A,E,E,L,0.5193217139429056,0.1791797807708648,0.9728129289658471,0.8824754563414752,0.9025006105955568,0.4231095342046949,0.3891833957413722,0.3150660515514759,0.5907511423612207,0.1445975791495041,0.3238832274608031,0.1210851014559292,0.2202180221073145,0.8691521326297239,9.773507077492695
327391,A,A,A,C,B,D,A,E,E,N,1.0095008419234817,0.2411363218584185,0.4647984795100753,0.4715263897785541,0.2859736879299786,0.6447917606403533,0.980056300952595,0.4168522818620189,1.0283462093815148,0.5905469125898525,0.1279938962749349,0.739580330160249,0.7038484948713486,0.8663763352256574,9.002906919420555
9976,A,B,A,C,B,D,A,E,A,A,0.012432222498964,0.2602228808347439,-0.0108503905962306,0.2356553958983404,0.7420592140861764,0.3830112201726633,0.8328741325064235,0.8919212553319573,0.8684960047071542,0.4290667143778828,0.6794275209124656,0.5603099971470261,0.5652711841256436,0.616492104663597,6.234649188782558
182390,B,A,A,C,B,C,A,E,C,M,0.4117752399709334,0.4922088448034432,0.3534382332719471,0.7848548057824579,0.281842579110866,0.1692335868357175,0.2784987227224794,0.6177295104061986,0.3849076233828982,0.3603827600649772,0.6737193043092256,0.4018921999152006,0.5038323494673541,0.2935734562071705,7.374144445117301
170724,A,B,A,D,B,B,A,E,C,B,0.2210124562344452,0.7729455763954084,0.5409602611644343,0.2537811722990923,0.5531309348639137,0.4081012781324206,0.4408182345602896,0.5377689954875915,0.4234955550272977,0.1619848273088272,0.273659042506511,0.3719097345562869,0.3749564828438985,0.1552502217801035,8.442852451163025
174989,A,B,A,C,B,B,A,E,C,F,0.2758454194768171,0.6263824623509531,1.0323156601789203,0.3797474699836057,0.7554694517965639,0.3795359660117991,0.2452160106859227,0.3843496830439929,0.1395228780468045,0.3405283367075267,0.5666299871226436,0.0560937105773298,0.4216567779997173,0.3380435696804422,8.112361793874634
122566,B,A,A,C,B,B,A,E,A,F,0.8479389317331409,0.2916632139255032,0.1997207359557615,0.2916831246170234,0.2875124785675897,0.5699920158619421,0.6649319019074129,0.4547712107789087,0.3194601307873008,0.6667850070345059,0.5413386919727136,0.7421627384970165,0.0323628780573444,0.7823231113480925,8.814659738930422
269934,B,B,A,D,B,B,A,E,C,F,0.0648608083620587,0.5491319288924611,0.4080243501226709,0.3908020752515867,0.4778807471488888,0.5271425327592302,0.4359045312779024,0.4598063028851235,0.3843319336180805,0.1442708835763934,0.79891595891397,0.4355136648246392,0.330663196876663,0.4656484951680163,8.469013437267215
187153,B,B,A,C,B,D,A,E,E,A,0.2972101481081372,0.4213987785925418,-0.0524162830262682,0.7584219029936176,0.5628658029166774,0.43282756268408,0.8524644645278743,0.3527156239132557,0.1532380456740492,0.6840929380494244,0.7164928986036205,0.5819154723681257,0.8384355411690384,0.4602942421285609,8.454846548420907
457547,A,B,B,C,B,D,A,E,C,F,0.7663656109127667,0.6213370323200313,0.3309868461078975,0.5491941313750685,0.3833257354850512,0.320506438634948,0.5348769121803998,0.8684171589181842,0.3825689380209279,0.4252705284210401,0.7031894297922237,0.3407216065482205,0.7857322754142633,0.8357029894670601,7.899781006992373
417574,B,B,A,C,B,B,A,E,E,I,0.4028734619019378,0.4146757126003312,0.7288451935264754,0.3961719417258555,0.7750357341041165,0.3695189645812113,0.4239928576833513,0.2907525366036364,0.3269179393636909,0.298713766103768,0.4915629663035061,0.4395035620273059,0.3201728711081942,0.2797940284147181,8.367315484387595
489501,A,A,A,C,B,D,A,E,A,B,0.7531483452965221,0.8531671520305288,0.3799158450171265,0.3333820701096761,0.2874091523869436,0.9891975594608562,0.6229170748847473,0.795524778993264,1.0075675563992057,0.846388017118078,0.8570007492956973,0.2935226205139476,0.8550984768228233,0.5262557638709401,8.007568578210748
327827,A,A,A,C,B,B,B,E,C,F,0.3068526231073833,0.8317344524080388,0.9718140070147584,0.4729133624655177,0.7160588675570031,0.4113731256943057,0.7659490807508296,0.424949490282154,0.5926624557838629,0.4573213477158407,0.7911376811884754,0.4826679631660379,0.7479298153325293,0.4046863598749771,7.902214564655968
387568,B,A,A,D,B,D,A,E,A,H,0.8241298047859145,0.6175901067365881,0.4420396503157691,0.6528982650573699,0.9943858816104252,0.5735699229032154,0.5570589724119256,1.025439533803026,1.004721657102286,0.6740282825351892,0.999570172424068,0.7207475646696206,0.2594040041070336,0.5260712410025715,8.435844045219769
55890,A,B,A,C,B,B,A,E,E,L,0.3174451486745089,0.6385386952649199,0.4097268145843387,0.3221454218058825,0.2867315730294957,0.3071694346109742,0.5949755144501802,0.4976215417310287,0.4274328683068277,0.2808263473009793,0.1517993447405172,0.3622436574645584,3.3074882100747605e-05,0.6048191592679301,8.455689213193086
192884,B,A,A,C,B,B,A,E,C,I,0.5225558107819671,0.4270314527586382,0.5552256207201027,0.4886321302717118,0.2850802000643728,0.3685872738199868,0.3597691418263009,0.3836341437861225,0.3842394385861697,0.6027722982823817,0.2629342616884767,0.4458193736568229,0.1824314194139691,0.3343356553610302,7.990476701731023
315264,B,A,A,C,B,D,A,E,A,F,0.5206569453050258,0.3083565276483915,0.198674870247992,0.2479146674238083,0.4969163929679534,0.5394546851691159,0.3364600334750901,0.8541659030630484,0.5631210944115234,0.3248952891055321,0.4158265130923983,0.6369952634487058,0.7495023974591897,0.5873141310330605,7.343958478671747
409587,A,A,A,C,B,D,A,E,A,J,0.6834180319126933,0.2593124900924813,0.3118651229941343,0.5446832175926721,0.2757135781042039,0.5953125127246333,0.5107882524769277,0.8841684805205456,0.4860981212497757,0.4947828204374044,0.5783205674198063,0.5256684876792778,0.8636595156046082,0.6044592223891619,9.100683110784908
31593,A,A,A,C,B,D,C,E,C,I,0.403483352878347,0.6724009474769023,0.7635999750790537,0.4902614393252581,0.909385233681626,0.3070481739021097,0.4308143053891742,0.8950436364444153,0.4437634370848726,0.3458723907965733,0.0786685599785009,0.6645141869478841,0.1944415426885654,0.4710119606570736,9.01735287969387
370870,A,A,A,C,B,D,A,E,A,G,0.8419489327804512,0.3514142636998505,0.5648089813561348,0.7338914504737221,0.2775065143837048,0.5535643513033466,0.4489738060685561,0.98954963897712,0.9200254335792653,0.450884786833189,0.3511109968812506,1.04851449048759,0.9198178513351768,0.5860678582871804,8.642778420608378
416876,A,B,B,C,B,D,A,E,A,H,0.6037824410787908,0.8254922718392661,0.0528184002402006,0.7792617940689066,0.2746426337606001,0.8744943902991508,0.3681139194602088,0.8637350755961876,0.2421506457475887,0.7508854541591958,0.8061066258903321,0.5302777820564932,0.9657826694382516,0.8188130780880967,7.171443886545839
260588,A,A,A,C,B,B,A,E,D,I,0.5463155015705522,0.103175655088921,0.6833915424898512,0.4558246460225628,1.021310913175984,0.5694972947726501,0.4437461112360929,0.6522986072582985,0.3836291874062343,0.4207780347611049,0.1237605504413082,0.270573556542643,0.3972462368321584,0.7720775049969367,7.721702747520472
308352,A,B,A,C,B,B,A,E,E,O,0.0994819533920526,0.5611895036262632,0.4933436989304008,0.6032755139481392,0.9884673543886304,0.4024086263269127,0.3944857086729947,0.3151689070554341,0.3274047283224688,0.366874552705779,0.0500791458793613,0.3446575314490259,0.3208795071015437,0.3078442502371603,7.5345497642792605
277782,A,B,A,C,B,B,A,E,C,N,0.5595716750713328,0.7562005558270902,0.5480331751453665,0.4708021201896001,0.984660362410704,0.5184713188347019,0.2772294530637652,0.3572620578697222,0.4433543412118012,0.5379518533191076,0.2300036922224616,0.181833516720849,0.2700934950475739,0.6606030039912261,7.921200602803376
455706,B,B,A,C,B,B,A,E,E,I,0.7116316994045399,0.7460571882079656,0.6922880653378038,0.3927277541771572,0.7032612938721242,0.4916762018769171,0.1839233067628264,0.4778701653320758,0.4240116327704571,0.1196359823550211,0.0838340404993765,0.2767519518993577,0.4030455701187064,0.8368045459973746,8.282019865447568
254922,A,A,A,C,B,D,A,E,C,G,0.4138312300178041,0.719971467185328,0.3810414749982096,0.7291904733229654,0.3000383914635157,0.4566767899783884,0.8092746980636416,0.9592996122981424,0.6089306784680355,0.6780860832619917,0.2384761605247001,0.9214982265692108,0.7838610297262396,0.7763223006039575,8.056011171086704
462952,A,B,A,C,B,B,A,E,E,I,0.1235853771308319,0.3098983729939572,0.9725534707761064,0.4324294101141825,0.256411954033578,0.7778780748636585,0.3981486816255137,0.4602805678615163,0.1231442412777347,0.2847037244831295,0.2326192690622545,0.5025117232281883,0.4133366403589234,0.5187241741157251,7.973732624471346
326518,B,A,A,C,B,D,A,D,A,F,1.0015549113639088,0.3375956430504504,0.0444754306135664,0.7304612251407042,0.7075853110947732,0.6475165361333016,0.5204598648569002,0.637928554006313,0.5626305664156716,0.4450938832248762,0.9284729069631452,0.6569966630944339,0.8208731825374435,0.3035829810236904,7.92237430086465
89820,A,B,A,C,B,B,A,E,E,G,0.2073543270861136,0.6842156437815646,0.9219347510565128,0.323139381947414,0.5301460549710153,0.3282729384687674,0.4148709912196885,0.5211913303210435,0.5646734852239036,0.2837307210503886,0.5055101523567808,0.5871785439297189,0.2250764502030929,0.3011583625210699,7.999768737289199
87691,A,A,B,C,B,B,A,E,C,F,0.4040814127746164,0.5531601450699873,0.6541058449718374,0.1414444322316838,0.5038220240548774,0.31685621385623,0.1579866163726001,0.2811502947251993,0.4349643417018241,0.3498354716914108,0.3814011496712195,0.2733270393602064,0.2892528703886639,0.8329133175951242,8.384504458271326
364749,A,B,A,C,B,B,A,E,C,A,0.5042622100162095,0.5616150874277727,0.5263187093865431,0.1596015632593883,0.3305376604949476,0.4752488835830361,0.6955364616106041,0.3783473390533164,0.3874965898539442,0.2735804762220605,0.2819003211099583,0.053037346856535,0.2162242070049083,0.1953369038461399,7.857382873358133
185697,B,B,A,C,B,B,A,E,E,L,0.550740426745536,0.2958714014331701,0.6592759675470222,0.4486803482203589,0.329216522713127,0.4172148210342996,0.5012218108662876,0.3176166802636584,0.4924595874397077,0.2872079071793262,0.3880755041306457,0.2993835484292744,0.2375755351317321,0.4809682195354941,7.270409017222168
52691,A,B,A,C,B,D,A,E,A,F,0.5797680847240334,0.4960570493768117,0.3006618234355136,0.7578808743697046,0.7016719309488176,0.7415536553409698,0.5847907470272511,0.7976056040973265,0.909369060278392,0.8133117548411352,0.8080455266902564,0.4984093749204415,0.6815163852675373,0.6284634444883703,7.850835842451868
290896,A,B,B,C,B,B,A,E,C,I,0.5600092804611856,0.4832999677743123,0.9558547695386436,0.3993064974966054,0.2793020951373059,0.3983457083709396,0.3064685959174312,0.8201331742595765,0.2897940399463553,0.2882873370792191,0.3382810552744409,0.2954469230318888,0.4017738793372518,0.1936971338813117,10.388747401255992
105290,A,A,B,C,B,D,A,E,E,G,0.5485373109523133,0.2914995269094962,0.6548592464533521,0.4627523270406645,0.5858643387257618,0.3434524837748367,0.3241405395970804,0.3825561221730036,0.4678411098519485,0.2834846802618908,0.3521569804396893,0.6638776969059473,0.9724913006621954,0.8056112648858818,7.761724935684549
152026,A,A,A,A,B,D,A,E,A,A,0.4833697335446316,0.3656996593393962,0.2291025707428965,0.7506488561578286,0.2872870206237935,0.675566181788152,0.4558408871719461,0.6839795672576914,1.0312284677235284,0.9824233461448878,0.054016263609964,0.7653839621052504,0.6797117809682365,0.6502643651221526,8.791136645259112
1370,A,B,B,C,B,B,A,E,C,I,0.4228303719529209,0.4955482937664339,0.4569162694259351,0.2706241127810194,0.8876744084881385,0.3859070985594845,0.4265397650120416,0.3139154837756469,0.3146081333911438,0.4024857157422185,0.4181932335042453,0.2907542841034548,0.2247167742781903,0.3186389069283085,7.818153924551116
250473,A,A,B,C,B,B,A,E,C,I,0.4782220284795388,-0.0027753102789637,0.2832340765078384,0.3999878539420776,0.5278140716877273,0.3284727905122533,0.3482277016350602,0.375055777557949,0.4483740013835536,0.3104872878473571,0.6465398270209952,0.4420991461229049,0.7149428506764871,0.290179804575807,9.971718615588363
396769,B,A,A,C,B,B,A,E,C,N,0.4168832402772731,0.0387140719768696,0.7630429304058138,0.2655170728024282,0.2784679003552481,0.4638786344912552,1.046945608126383,0.3036823994942591,0.3845287415625437,0.3492597150880573,0.2892622359743585,0.3418924362701369,0.1672702082131295,0.8651040660825376,7.0074338284192805
438190,A,A,A,C,B,D,A,E,C,F,0.4578404922406989,-0.0513170215610371,0.2616753555473207,0.6448281842251818,0.2863093019387134,0.3855250113570179,0.3423468009080852,0.3619407163961661,0.5994389036982777,0.4282136844026844,0.6538153347781802,0.3639927928882417,0.3190843096289822,0.7657568193269502,8.035404092986834
446412,A,B,A,C,B,B,A,E,C,B,0.5290356765073806,0.8860046329586938,0.5919861044329975,0.8689883567653698,0.451435978607399,0.3516998034949115,0.3263613980539143,0.3822402369863665,0.2611490030681158,0.3886117695458524,0.0917447618907986,0.3600254189198275,0.2094986306893748,0.2943667784350092,7.825211351841237
103095,A,A,A,C,B,D,A,E,C,K,0.5067837591664018,0.3360896121066695,0.5871798034216124,0.3183692074705167,0.2767696618333039,0.4220708411020177,0.4382101566985535,0.5082709134403364,0.3889109674600401,0.2702492439230579,0.6290038901277581,0.0779418861093238,0.7589188019502918,0.7710373896609777,7.96207949499397
402041,B,B,A,C,B,D,A,E,A,I,0.5216764053203039,0.3491389458483985,1.0102391925213754,0.2827435023208337,0.2857195941596404,0.5438151648575985,0.4049126936897286,0.520510138421131,0.5286246143467284,0.6178756499464498,0.8952177142788769,0.6454721701366075,0.2753865441503103,0.8450253975400404,7.997123293856446
442461,B,B,A,C,B,B,A,E,C,M,0.4397591692470124,0.551139351008354,0.6483450514677824,0.4729177148261453,0.2812238684997365,0.4191334922032741,0.224959512302651,0.2988393845271417,0.3291770372614275,0.4675197216082424,0.3060433375878604,0.1927798367208726,0.3599872964171996,0.8274665742511529,7.900298822851178
322873,A,B,B,C,B,B,A,E,E,N,0.4128753076575769,0.359360256776759,0.4718612509241482,0.3511512687380576,0.3117286759440489,0.5167657182831916,0.4511561396611489,0.6004492220321932,0.3025943798305528,0.3516634096461872,0.0493236225481279,0.4570327943068501,0.2843559168426899,0.6063615724652796,8.34730328591893
437105,A,A,A,C,B,B,A,E,A,O,0.5191195542765994,0.4857242094428807,0.6404323662525974,0.4487219510665462,0.2825576785168467,0.618340792930782,0.0843116844248142,0.3440896022649031,0.4618277952061405,0.5979507707322071,0.507328477542668,0.3340827943628526,0.3069042932115293,0.7725919708374828,7.875895244868008
362508,A,B,A,C,B,B,A,E,C,F,0.5592185113051901,0.4228111207623449,0.5452342337251511,0.3232757278175224,0.7597926550258725,0.4309454481700441,0.3705829014736896,0.3069698433418126,0.4850951174064502,0.2950281175615605,0.2365179181349745,0.3360294983653104,0.322541541120815,0.2757098111402881,8.78985228911219
13037,A,A,A,C,B,B,A,E,E,F,0.4361205850093571,0.8870965738002288,0.6834763088443203,0.6007585856569642,0.4332351028190105,0.2011096113014958,0.2105404584307302,0.5362568123461753,0.3906302482738027,0.1320148254467667,0.2934157626318082,0.1712608903581927,0.2910281253391318,0.4581392593688962,8.492188739568844
